car_age,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,brand_encoded,selling_price,name,year,brand,fuel,seller_type,transmission,owner,price_category,mileage_category,age_category,price_category_encoded,mileage_category_encoded,age_category_encoded,log_price
17,180000,1,1,0,0,20,750000,Mitsubishi Montero 3.2 MT,2007,Mitsubishi,Diesel,Individual,Manual,First Owner,Premium,High,Very Old,2,2,3,13.527828485512494
12,70000,1,1,0,1,25,198000,Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.196022309676673
11,50000,1,1,0,0,10,420000,Hyundai i20 Magna Optional 1.4 CRDi,2013,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.948009990259552
20,120000,1,1,0,0,8,195000,Ford Endeavour 4x2 XLT,2004,Ford,Diesel,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,12.180754837545884
12,55766,4,1,0,1,10,150000,Hyundai EON Sportz,2012,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.918390573078392
13,40000,4,1,0,1,21,275000,Nissan Micra XL,2011,Nissan,Petrol,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,12.524526376648708
23,60000,4,1,0,2,18,65000,Maruti 800 Std,2001,Maruti,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,11.082142548877775
16,50000,4,1,0,0,18,200000,Maruti Swift LXi BSIV,2008,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Very Old,0,0,3,12.206072645530174
14,110000,1,1,0,1,18,250000,Maruti Swift Dzire VDi,2010,Maruti,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.429216196844383
11,100000,1,1,0,0,25,182000,Tata Indigo TDI,2013,Tata,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.111761966058932
23,86000,4,1,0,1,18,85000,Maruti Zen VX,2001,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.350406535472453
11,50000,1,1,0,0,18,400000,Maruti Swift VDI,2013,Maruti,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.89921982609012
7,20000,1,1,0,0,18,650000,Maruti Baleno Delta 1.3,2017,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.38472764187182
14,50000,4,1,0,0,10,400000,Hyundai i10 Magna 1.2,2010,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.89921982609012
12,80000,1,1,0,1,25,295000,Tata Manza Aura (ABS) Quadrajet BS IV,2012,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.594730635321957
18,135000,3,1,0,3,18,60000,Maruti Omni LPG STD BSIV,2006,Maruti,LPG,Individual,Manual,Fourth & Above Owner,Budget,High,Very Old,0,2,3,11.002099841204238
21,120000,1,1,0,2,18,110000,Maruti Zen D PS,2003,Maruti,Diesel,Individual,Manual,Third Owner,Budget,High,Very Old,0,2,3,11.608235644774552
9,113600,1,1,0,0,6,550000,Fiat Linea 1.3 Multijet Emotion,2015,Fiat,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.217673557208654
16,70000,4,1,0,2,10,190000,Hyundai Santro Xing GLS,2008,Hyundai,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,12.154779351142624
6,20000,1,0,0,0,8,861999,Ford Aspire Titanium Plus Diesel BSIV,2018,Ford,Diesel,Dealer,Manual,First Owner,Premium,Low,Recent,2,0,1,13.66700938955235
6,14000,4,0,0,0,8,782000,Ford Aspire Titanium Plus BSIV,2018,Ford,Petrol,Dealer,Manual,First Owner,Premium,Low,Recent,2,0,1,13.569610019527449
6,26000,1,0,0,0,8,836000,Ford Freestyle Titanium Plus Diesel BSIV,2018,Ford,Diesel,Dealer,Manual,First Owner,Premium,Low,Recent,2,0,1,13.636383892066839
8,138925,4,0,0,0,9,696000,Honda City i VTEC V,2016,Honda,Petrol,Dealer,Manual,First Owner,Premium,High,Old,2,2,2,13.453104939316557
8,121764,1,0,0,0,9,596000,Honda Jazz 1.5 VX i DTEC,2016,Honda,Diesel,Dealer,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.297995946047488
8,105429,4,0,0,0,9,612000,Honda Jazz 1.2 VX i VTEC,2016,Honda,Petrol,Dealer,Manual,First Owner,Premium,High,Old,2,2,2,13.324487561494463
9,35000,4,1,0,0,18,114999,Maruti Alto 800 LXI,2015,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,11.652678711655406
7,60000,1,1,0,0,25,340000,Tata Bolt Quadrajet XE,2017,Tata,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,12.736700896592344
4,5000,4,1,0,0,18,550000,Maruti Swift ZXI Plus,2020,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.217673557208654
16,70000,4,1,0,2,3,114999,Chevrolet Aveo U-VA 1.2 LT,2008,Chevrolet,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,11.652678711655406
24,80000,4,1,0,0,18,105000,Maruti Wagon R VXI,2000,Maruti,Petrol,Individual,Manual,First Owner,Budget,Medium,Very Old,0,1,3,11.56171562913966
5,20000,1,1,0,0,18,890000,Maruti Vitara Brezza ZDi,2019,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.698976741708323
5,8000,4,1,0,0,25,715000,Tata Nexon 1.2 Revotron XZ Plus,2019,Tata,Petrol,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.480037821676145
10,54000,4,0,0,1,10,525000,Hyundai i20 Asta (o),2014,Hyundai,Petrol,Dealer,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,13.17115354157376
10,23122,4,0,0,1,10,475000,Hyundai i20 Asta 1.2,2014,Hyundai,Petrol,Dealer,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,13.071070083016778
12,44500,1,0,0,1,3,349000,Chevrolet Cruze LT,2012,Chevrolet,Diesel,Dealer,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,12.762827201184564
7,13599,4,0,1,0,27,825000,Volkswagen Polo GTI,2017,Volkswagen,Petrol,Dealer,Automatic,First Owner,Premium,Low,Recent,2,0,1,13.623138665316818
10,100000,1,1,0,1,17,550000,Mahindra Scorpio SLE BSIV,2014,Mahindra,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,13.217673557208654
18,110000,4,1,0,2,18,95000,Maruti Swift 1.3 VXI ABS,2006,Maruti,Petrol,Individual,Manual,Third Owner,Budget,High,Very Old,0,2,3,11.461632170582678
10,90000,1,1,0,1,26,725000,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,Toyota,Diesel,Individual,Manual,Second Owner,Premium,Medium,Old,2,1,2,13.493926933836812
5,17000,4,1,0,0,25,670000,Tata Tigor 1.2 Revotron XZ Option,2019,Tata,Petrol,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.415032991367148
16,140000,4,1,0,0,18,65000,Maruti Alto LX,2008,Maruti,Petrol,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,11.082142548877775
9,50000,1,1,0,1,17,500000,Mahindra Xylo D4,2015,Mahindra,Diesel,Individual,Manual,Second Owner,Mid-Range,Low,Old,1,0,2,13.122363377404328
7,53000,4,1,0,0,17,600000,Mahindra KUV 100 mFALCON G80 K8 5str,2017,Mahindra,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,13.304684934198283
7,70000,4,1,0,1,18,350000,Maruti Wagon R VXI Optional,2017,Maruti,Petrol,Individual,Manual,Second Owner,Mid-Range,Medium,Recent,1,1,1,12.765688433465597
12,70000,1,1,0,1,3,200000,Chevrolet Beat Diesel LT,2012,Chevrolet,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.206072645530174
12,80000,4,1,0,0,10,150000,Hyundai EON Sportz,2012,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,11.918390573078392
21,110000,1,1,0,1,18,75000,Maruti Zen D PS,2003,Maruti,Diesel,Individual,Manual,Second Owner,Budget,High,Very Old,0,2,3,11.225243392518447
11,90000,1,1,0,1,9,350000,Honda Amaze EX i-Dtech,2013,Honda,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
6,15000,1,1,0,0,26,1700000,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018,Toyota,Diesel,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,14.346138809026444
13,86000,1,1,1,1,2,890000,BMW X1 sDrive20d,2011,BMW,Diesel,Individual,Automatic,Second Owner,Premium,Medium,Old,2,1,2,13.698976741708323
10,120000,1,1,0,0,17,500000,Mahindra Scorpio M2DI,2014,Mahindra,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.122363377404328
5,5200,4,1,0,0,10,600000,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.304684934198283
14,60000,4,1,0,1,3,99000,Chevrolet Beat LS,2010,Chevrolet,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.502875129116727
13,46000,4,1,0,0,10,235000,Hyundai i10 Era 1.1 iTech SE,2011,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.367340793126296
18,40000,4,1,0,1,25,75000,Tata Indigo GLX,2006,Tata,Petrol,Individual,Manual,Second Owner,Budget,Low,Very Old,0,0,3,11.225243392518447
10,90000,1,1,0,1,9,600000,Honda City i DTEC VX,2014,Honda,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,13.304684934198283
5,25000,1,1,0,1,10,1000000,Hyundai Verna CRDi 1.6 SX,2019,Hyundai,Diesel,Individual,Manual,Second Owner,Premium,Low,Recent,2,0,1,13.815510557964274
12,90000,1,1,0,0,10,390000,Hyundai Verna 1.6 SX,2012,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.873902018105829
9,70000,1,1,0,0,27,600000,Volkswagen Polo 1.5 TDI Highline,2015,Volkswagen,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.304684934198283
7,70000,4,1,0,1,10,600000,Hyundai i20 1.2 Spotz,2017,Hyundai,Petrol,Individual,Manual,Second Owner,Mid-Range,Medium,Recent,1,1,1,13.304684934198283
5,35000,1,1,0,1,10,730000,Hyundai Elite i20 Magna Plus Diesel,2019,Hyundai,Diesel,Individual,Manual,Second Owner,Premium,Low,Recent,2,0,1,13.500799813124575
7,12700,4,1,1,0,10,450000,Hyundai Grand i10 1.2 Kappa Magna AT,2017,Hyundai,Petrol,Individual,Automatic,First Owner,Mid-Range,Low,Recent,1,0,1,13.017002861746503
13,80000,1,1,0,0,18,250000,Maruti Ritz LDi,2011,Maruti,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
6,20000,1,1,0,0,17,1400000,Mahindra XUV500 W10 2WD,2018,Mahindra,Diesel,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,14.151982794585487
6,20000,4,1,0,0,23,300000,Renault KWID 1.0 RXT Optional,2018,Renault,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.611537753638338
7,19000,4,1,0,0,8,800000,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,Ford,Petrol,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.592367006650065
15,95000,1,1,0,1,6,125000,Fiat Grande Punto Active (Diesel),2009,Fiat,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.736069016284437
12,90000,1,1,0,0,27,295000,Volkswagen Polo Diesel Trendline 1.2L,2012,Volkswagen,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.594730635321957
11,45839,4,0,0,0,8,650000,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013,Ford,Petrol,Dealer,Manual,First Owner,Premium,Low,Old,2,0,2,13.38472764187182
14,74510,4,0,0,0,3,200000,Chevrolet Aveo 1.4 LS,2010,Chevrolet,Petrol,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,12.206072645530174
15,87293,4,0,0,0,3,130000,Chevrolet Aveo U-VA 1.2 LS,2009,Chevrolet,Petrol,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,11.77528972943772
12,156040,1,0,0,0,8,250000,Ford Figo Diesel EXI,2012,Ford,Diesel,Dealer,Manual,First Owner,Budget,High,Old,0,2,2,12.429216196844383
20,93415,1,0,0,0,8,400000,Ford Endeavour 2.5L 4X2 MT,2004,Ford,Diesel,Dealer,Manual,First Owner,Mid-Range,Medium,Very Old,1,1,3,12.89921982609012
7,101159,4,0,0,0,8,430000,Ford Aspire Titanium BSIV,2017,Ford,Petrol,Dealer,Manual,First Owner,Mid-Range,High,Recent,1,2,1,12.971540487669746
9,80000,4,1,0,1,10,170000,Hyundai EON 1.0 Kappa Magna Plus,2015,Hyundai,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.043553716032399
5,12000,4,1,0,0,25,450000,Tata Tiago 2019-2020 XZ,2019,Tata,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.017002861746503
11,90000,4,1,0,0,18,350000,Maruti Swift ZXI,2013,Maruti,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
13,68519,4,0,0,0,3,130000,Chevrolet Spark 1.0 LT,2011,Chevrolet,Petrol,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,11.77528972943772
12,55130,1,0,0,0,3,180000,Chevrolet Beat Diesel LS,2012,Chevrolet,Diesel,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,12.100712129872347
10,65239,4,0,0,0,8,475000,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,Ford,Petrol,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.071070083016778
9,58182,4,0,0,0,27,470000,Volkswagen Polo 1.2 MPI Comfortline,2015,Volkswagen,Petrol,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.060487973686241
12,91245,1,0,0,0,8,200000,Ford Fiesta Diesel Trend,2012,Ford,Diesel,Dealer,Manual,First Owner,Budget,Medium,Old,0,1,2,12.206072645530174
11,102989,1,0,0,0,17,650000,Mahindra XUV500 W8 2WD,2013,Mahindra,Diesel,Dealer,Manual,First Owner,Premium,High,Old,2,2,2,13.38472764187182
14,50000,4,1,0,0,9,400000,Honda City 1.5 E MT,2010,Honda,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,12.89921982609012
24,120000,4,1,0,0,18,100000,Maruti Zen VXI,2000,Maruti,Petrol,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,11.512925464970229
10,90000,1,1,0,0,18,409999,Maruti Swift Dzire VDI,2014,Maruti,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.923909999653127
6,25000,1,1,0,0,18,640000,Maruti Swift VDI BSIV,2018,Maruti,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.369223455335854
17,80000,4,1,0,1,18,160000,Maruti Wagon R LXI Minor,2007,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.982929094215963
6,70000,1,1,0,0,18,750000,Maruti Baleno Zeta 1.3,2018,Maruti,Diesel,Individual,Manual,First Owner,Premium,Medium,Recent,2,1,1,13.527828485512494
22,50000,1,1,0,2,17,150000,Mahindra Jeep MM 550 XDB,2002,Mahindra,Diesel,Individual,Manual,Third Owner,Budget,Low,Very Old,0,0,3,11.918390573078392
16,100000,4,1,0,1,18,80000,Maruti Alto STD,2008,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.289781913656018
8,90000,1,1,0,2,18,240000,Maruti Celerio VDi,2016,Maruti,Diesel,Individual,Manual,Third Owner,Budget,Medium,Old,0,1,2,12.388394202324129
19,60000,4,1,0,2,18,60000,Maruti Esteem Lxi,2005,Maruti,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,11.002099841204238
17,120000,4,1,0,2,18,70000,Maruti Alto LX,2007,Maruti,Petrol,Individual,Manual,Third Owner,Budget,High,Very Old,0,2,3,11.156250521031495
16,90000,1,1,1,1,27,285000,Volkswagen Jetta 1.9 Highline TDI,2008,Volkswagen,Diesel,Individual,Automatic,Second Owner,Budget,Medium,Very Old,0,1,3,12.560244459250788
9,60000,1,1,0,1,18,350000,Maruti Swift VDI BSIV,2015,Maruti,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
9,30000,1,1,0,1,10,699000,Hyundai i20 Active 1.4 SX with AVN,2015,Hyundai,Diesel,Individual,Manual,Second Owner,Premium,Low,Old,2,0,2,13.457406021215947
13,108000,1,1,0,1,8,275000,Ford Figo Diesel ZXI,2011,Ford,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.524526376648708
12,160000,1,1,0,1,10,350000,Hyundai i20 1.4 CRDi Magna,2012,Hyundai,Diesel,Individual,Manual,Second Owner,Mid-Range,High,Old,1,2,2,12.765688433465597
18,90000,4,1,0,2,18,135000,Maruti Alto LXi BSIII,2006,Maruti,Petrol,Individual,Manual,Third Owner,Budget,Medium,Very Old,0,1,3,11.813030057420567
14,120000,1,1,0,2,17,325000,Mahindra Xylo E4 8S,2010,Mahindra,Diesel,Individual,Manual,Third Owner,Mid-Range,High,Old,1,2,2,12.691580461311874
12,102000,1,1,0,1,17,650000,Mahindra XUV500 W8 2WD,2012,Mahindra,Diesel,Individual,Manual,Second Owner,Premium,High,Old,2,2,2,13.38472764187182
15,178000,1,1,0,1,17,300000,Mahindra Bolero SLE,2009,Mahindra,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.611537753638338
10,200000,1,1,0,1,26,1200000,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,Toyota,Diesel,Individual,Manual,Second Owner,Luxury,High,Old,3,2,2,13.997832114758229
12,60000,4,0,0,0,8,450000,Ford Fiesta Petrol Trend,2012,Ford,Petrol,Dealer,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.017002861746503
5,3000,4,1,0,0,25,425000,Tata Tiago 1.2 Revotron XE,2019,Tata,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,12.959844447906553
18,75118,4,1,0,1,18,150000,Maruti Alto LXi,2006,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Medium,Very Old,0,1,3,11.918390573078392
11,140000,1,1,0,1,18,290000,Maruti Ritz LDi,2013,Maruti,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,12.577636201962656
10,60000,4,1,0,1,10,335000,Hyundai Xcent 1.2 Kappa Base,2014,Hyundai,Petrol,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.721885810807203
18,79000,4,0,0,3,3,120000,Chevrolet Optra 1.6,2006,Chevrolet,Petrol,Dealer,Manual,Fourth & Above Owner,Budget,Medium,Very Old,0,1,3,11.695247021764184
19,25000,4,1,0,1,8,20000,Ford Ikon 1.6 ZXI NXt,2005,Ford,Petrol,Individual,Manual,Second Owner,Budget,Low,Very Old,0,0,3,9.903487552536127
12,70000,1,1,0,1,25,220000,Tata Indigo LS,2012,Tata,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.301382825334498
19,4637,4,1,0,1,8,61000,Ford Ikon 1.3 Flair,2005,Ford,Petrol,Individual,Manual,Second Owner,Budget,Low,Very Old,0,0,3,11.018629143155449
8,70000,1,1,0,0,18,620000,Maruti Swift VDI BSIV,2016,Maruti,Diesel,Individual,Manual,First Owner,Premium,Medium,Old,2,1,2,13.337474757021274
10,100000,1,1,0,1,18,425000,Maruti Swift Dzire LDIX Limited Edition,2014,Maruti,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.959844447906553
15,120000,1,1,0,1,25,85000,Tata Indica Vista Aqua 1.3 Quadrajet,2009,Tata,Diesel,Individual,Manual,Second Owner,Budget,High,Old,0,2,2,11.350406535472453
9,40000,1,1,0,1,18,270000,Maruti Swift 1.3 DLX,2015,Maruti,Diesel,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,12.506177237980511
15,220000,1,1,0,0,18,180000,Maruti Swift Vdi BSIII,2009,Maruti,Diesel,Individual,Manual,First Owner,Budget,Very High,Old,0,3,2,12.100712129872347
7,30000,4,1,0,0,17,450000,Mahindra KUV 100 mFALCON G80 K2,2017,Mahindra,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.017002861746503
12,42655,1,1,0,0,25,450000,Tata New Safari DICOR 2.2 VX 4x4,2012,Tata,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.017002861746503
7,43000,4,1,0,1,23,250000,Renault KWID 1.0 RXL,2017,Renault,Petrol,Individual,Manual,Second Owner,Budget,Low,Recent,0,0,1,12.429216196844383
12,70000,1,1,0,0,26,725000,Toyota Innova 2.5 VX 8 STR BSIV,2012,Toyota,Diesel,Individual,Manual,First Owner,Premium,Medium,Old,2,1,2,13.493926933836812
14,55000,4,1,0,0,10,250000,Hyundai i20 Magna,2010,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.429216196844383
14,80000,1,1,0,1,6,99000,Fiat Punto 1.3 Active,2010,Fiat,Diesel,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,11.502875129116727
7,55000,4,1,0,0,23,350000,Renault KWID 1.0,2017,Renault,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,12.765688433465597
6,70000,4,1,0,0,10,511000,Hyundai Xcent 1.2 VTVT E Plus,2018,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Recent,1,1,1,13.144124869185841
12,80000,1,1,0,0,18,300000,Maruti Ritz VDi,2012,Maruti,Diesel,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,12.611537753638338
14,110000,4,1,1,0,1,1100000,Audi Q5 2.0 TFSI Quattro,2010,Audi,Petrol,Individual,Automatic,First Owner,Luxury,High,Old,3,2,2,13.9108207377686
14,60000,4,1,0,2,10,125000,Hyundai i10 Sportz 1.2,2010,Hyundai,Petrol,Individual,Manual,Third Owner,Budget,Medium,Old,0,1,2,11.736069016284437
6,30000,4,1,0,0,25,500000,Tata Tiago 1.2 Revotron XZ,2018,Tata,Petrol,Individual,Manual,First Owner,Mid-Range,Low,Recent,1,0,1,13.122363377404328
11,80000,1,1,0,1,23,385000,Renault Duster 85PS Diesel RxL,2013,Renault,Diesel,Individual,Manual,Second Owner,Mid-Range,Medium,Old,1,1,2,12.86099861326992
12,90000,4,1,0,0,24,350000,Skoda Rapid 1.6 MPI Elegance,2012,Skoda,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.765688433465597
21,50000,4,1,0,0,18,60000,Maruti 800 Std BSIII,2003,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Very Old,0,0,3,11.002099841204238
12,50000,4,1,0,0,10,300000,Hyundai Santro Xing GLS,2012,Hyundai,Petrol,Individual,Manual,First Owner,Budget,Low,Old,0,0,2,12.611537753638338
12,70000,1,1,0,0,10,400000,Hyundai i20 1.4 CRDi Asta,2012,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,12.89921982609012
10,110000,1,1,0,0,8,550000,Ford Ecosport 1.5 DV5 MT Titanium,2014,Ford,Diesel,Individual,Manual,First Owner,Mid-Range,High,Old,1,2,2,13.217673557208654
12,80000,4,1,0,1,21,300000,Nissan Sunny XL,2012,Nissan,Petrol,Individual,Manual,Second Owner,Budget,Medium,Old,0,1,2,12.611537753638338
12,156000,1,1,0,0,18,250000,Maruti Swift VDI,2012,Maruti,Diesel,Individual,Manual,First Owner,Budget,High,Old,0,2,2,12.429216196844383
12,180000,1,1,0,0,26,800000,Toyota Innova 2.5 GX 7 STR,2012,Toyota,Diesel,Individual,Manual,First Owner,Premium,High,Old,2,2,2,13.592367006650065
6,25000,4,1,0,0,18,300000,Maruti Eeco 5 Seater AC BSIV,2018,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Recent,0,0,1,12.611537753638338
20,120000,4,1,0,0,18,80000,Maruti Alto LX,2004,Maruti,Petrol,Individual,Manual,First Owner,Budget,High,Very Old,0,2,3,11.289781913656018
4,11000,1,1,0,0,17,1200000,Mahindra Scorpio S5 BSIV,2020,Mahindra,Diesel,Individual,Manual,First Owner,Luxury,Low,Recent,3,0,1,13.997832114758229
7,40000,4,1,1,0,23,355000,Renault KWID AMT,2017,Renault,Petrol,Individual,Automatic,First Owner,Mid-Range,Low,Recent,1,0,1,12.779873068457553
9,50000,1,1,0,0,18,520000,Maruti Swift Dzire VDI,2015,Maruti,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.16158409055761
12,26000,1,1,0,0,10,500000,Hyundai Verna 1.6 CRDI,2012,Hyundai,Diesel,Individual,Manual,First Owner,Mid-Range,Low,Old,1,0,2,13.122363377404328
16,30000,4,1,0,0,18,114999,Maruti Alto LXi,2008,Maruti,Petrol,Individual,Manual,First Owner,Budget,Low,Very Old,0,0,3,11.652678711655406
10,50000,1,1,0,0,26,1800000,Toyota Fortuner 4x2 Manual,2014,Toyota,Diesel,Individual,Manual,First Owner,Luxury,Low,Old,3,0,2,14.403297222866392
6,20000,1,1,0,0,17,800000,Mahindra TUV 300 T6 Plus,2018,Mahindra,Diesel,Individual,Manual,First Owner,Premium,Low,Recent,2,0,1,13.592367006650065
16,30000,4,1,0,1,18,105000,Maruti Alto LXi BSIII,2008,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Low,Very Old,0,0,3,11.56171562913966
13,78000,4,1,0,0,18,135000,Maruti Alto LXi,2011,Maruti,Petrol,Individual,Manual,First Owner,Budget,Medium,Old,0,1,2,11.813030057420567
13,40000,4,1,0,1,18,170000,Maruti Wagon R VXI BS IV,2011,Maruti,Petrol,Individual,Manual,Second Owner,Budget,Low,Old,0,0,2,12.043553716032399
10,100000,4,1,0,0,10,550000,Hyundai Verna 1.6 SX VTVT,2014,Hyundai,Petrol,Individual,Manual,First Owner,Mid-Range,Medium,Old,1,1,2,13.217673557208654
15,70000,4,1,0,2,9,250000,Honda City 1.5 V MT,2009,Honda,Petrol,Individual,Manual,Third Owner,Budget,Medium,Old,0,1,2,12.429216196844383
10,30000,1,1,0,1,10,650000,Hyundai Elantra CRDi SX,2014,Hyundai,Diesel,Individual,Manual,Second Owner,Premium,Low,Old,2,0,2,13.38472764187182
