car_age,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,brand_encoded,selling_price,log_price
12,40000,1,1,0,0,3,250000,12.429216196844383
6,63000,4,1,0,0,18,550000,13.217673557208654
10,70000,1,1,0,0,24,360000,12.793859310432293
12,60000,4,0,1,0,24,650000,13.38472764187182
12,92000,1,0,0,2,8,199000,12.201060103706629
10,89126,1,1,0,0,17,285000,12.560244459250788
15,134000,1,1,1,0,27,260000,12.468436909997665
5,15000,4,0,1,0,18,869999,13.676247341204819
8,42500,1,0,0,0,10,425000,12.959844447906553
12,42000,1,0,1,0,3,490000,13.102160670086809
9,70000,1,1,1,1,17,750000,13.527828485512494
20,110000,4,1,0,2,9,125000,11.736069016284437
10,131365,1,1,0,0,6,221000,12.30591798049989
8,48980,1,0,1,0,27,724000,13.492546671367853
10,46000,4,0,1,0,9,440000,12.994530005894443
15,60000,4,1,0,2,3,70000,11.156250521031495
9,58000,1,0,0,0,18,511000,13.144124869185841
8,22000,1,0,0,0,18,790000,13.579788224443204
7,37000,4,1,0,0,10,640000,13.369223455335854
15,70000,4,1,0,3,10,120000,11.695247021764184
12,98900,1,1,0,2,3,126000,11.744037185933616
12,125000,1,1,0,0,3,120000,11.695247021764184
7,60000,1,1,0,0,17,650000,13.38472764187182
10,80000,4,1,0,1,10,450000,13.017002861746503
14,80000,0,1,0,3,18,110000,11.608235644774552
7,40000,1,1,0,0,17,600000,13.304684934198283
12,80000,1,1,0,1,17,620000,13.337474757021274
10,30000,1,1,0,0,8,600000,13.304684934198283
6,35000,1,1,0,0,17,795000,13.58609739363647
13,180000,1,1,0,2,25,300000,12.611537753638338
9,60000,1,1,0,0,23,495000,13.112313041550827
6,34000,1,1,1,0,25,1350000,14.115615150414612
10,145000,1,1,0,0,17,350000,12.765688433465597
6,25000,4,1,1,0,5,300000,12.611537753638338
6,70000,1,1,0,0,21,500000,13.122363377404328
7,36000,1,0,1,0,1,2575000,14.761360092079974
10,58000,4,0,0,0,9,345000,12.751299696013497
11,100000,1,1,0,0,25,220000,12.301382825334498
25,100000,4,1,0,1,18,50000,10.819778284410283
7,14000,4,0,0,0,9,585000,13.279367126213993
6,13800,4,1,1,0,18,625000,13.345506928718539
7,23000,4,0,1,0,10,1035000,13.849911984681606
7,99700,1,1,0,0,17,600000,13.304684934198283
5,5000,1,1,1,0,26,3100000,14.946912669455374
10,49654,1,0,0,0,9,650000,13.38472764187182
8,45457,4,0,0,0,10,550000,13.217673557208654
7,39221,1,0,0,0,10,1260000,14.04662227892766
8,48220,4,0,0,0,10,660000,13.399995114002609
7,11114,4,0,0,0,10,700000,13.458835614025542
16,60208,1,0,0,0,10,235000,12.367340793126296
11,80000,1,0,0,0,27,475000,13.071070083016778
16,98600,1,0,1,0,19,795000,13.58609739363647
8,13000,4,0,1,0,1,8900000,16.00156183470237
9,30000,1,0,1,0,1,3200000,14.978661367769956
5,18000,4,0,1,0,16,1860000,14.436087045689384
14,100000,1,0,1,0,15,4200000,15.250595083253597
9,58000,4,0,1,0,9,850000,13.652991628466498
7,85441,1,0,0,0,17,585000,13.279367126213993
9,64541,1,0,0,0,17,380000,12.84792653170257
5,35000,1,1,0,0,18,650000,13.38472764187182
7,16267,4,0,0,0,21,434999,12.983099011217604
11,71500,1,0,0,0,27,525000,13.17115354157376
5,12999,1,0,1,0,2,4800000,15.38412647587812
16,80000,4,1,0,0,3,160000,11.982929094215963
17,90000,4,1,0,1,18,160000,11.982929094215963
7,14700,4,1,0,0,10,900000,13.710150042306449
24,90000,4,1,0,1,18,61000,11.018629143155449
7,50000,4,1,0,0,18,400000,12.89921982609012
15,100000,4,1,0,1,10,150000,11.918390573078392
5,24000,4,1,1,0,27,950000,13.764217263576723
17,90000,4,1,0,0,10,110000,11.608235644774552
9,30000,4,1,0,0,25,375000,12.834681304952548
7,80000,4,1,0,0,5,350000,12.765688433465597
12,92686,1,0,0,1,10,310000,12.644327576461329
14,300000,4,1,0,2,25,90000,11.407564949312402
13,90000,4,1,0,1,27,350000,12.765688433465597
21,60000,4,1,0,0,10,100000,11.512925464970229
7,40000,1,1,1,0,17,1300000,14.077874822431765
10,55000,4,1,0,0,10,280000,12.542544882151386
6,6000,4,1,0,0,10,360000,12.793859310432293
13,40000,4,1,0,1,18,150000,11.918390573078392
7,15000,4,1,1,0,24,900000,13.710150042306449
19,50000,1,1,0,1,0,120000,11.695247021764184
14,90000,4,1,0,1,6,215000,12.2783933071098
11,38500,1,1,0,0,23,550000,13.217673557208654
6,35000,4,1,0,0,25,775000,13.560618308335483
23,49359,4,1,0,2,18,409999,12.923909999653127
19,70000,4,1,0,1,18,65000,11.082142548877775
16,90000,4,1,0,1,18,200000,12.206072645530174
14,50000,4,1,0,1,18,240000,12.388394202324129
12,108731,1,1,0,0,26,800000,13.592367006650065
14,120000,1,1,0,0,26,400000,12.89921982609012
8,60000,1,1,0,0,25,500000,13.122363377404328
17,90000,1,1,0,2,17,150000,11.918390573078392
10,140000,1,1,0,1,26,500000,13.122363377404328
10,80000,4,1,0,0,10,320000,12.676076274775909
11,90000,1,1,0,0,21,300000,12.611537753638338
6,14000,4,1,0,0,18,285000,12.560244459250788
12,70000,1,1,0,1,25,360000,12.793859310432293
15,55000,4,1,0,1,9,450000,13.017002861746503
13,60000,4,1,0,2,18,175000,12.072541252905651
13,74000,1,1,0,1,3,350000,12.765688433465597
4,45000,1,0,0,0,8,530000,13.180632285528304
7,38000,1,0,0,0,9,1025000,13.840203170554645
7,24000,1,0,0,0,9,950000,13.764217263576723
7,29976,4,0,0,0,9,725000,13.493926933836812
7,41000,4,0,0,0,9,919999,13.732127862068111
6,15000,1,0,0,0,9,700000,13.458835614025542
7,36000,1,0,0,0,9,725000,13.493926933836812
7,30646,4,0,0,0,9,840000,13.641157170819497
9,23600,4,0,0,0,18,365000,12.80765263256463
10,71318,1,0,0,0,9,665000,13.407542319637992
21,78098,4,1,0,0,18,50000,10.819778284410283
10,30000,4,1,0,0,10,225000,12.323855681186558
12,45000,4,1,0,1,10,229999,12.345830240069793
16,67000,4,1,0,0,10,145000,11.884489021402711
7,18054,4,0,0,0,8,750000,13.527828485512494
9,40000,1,1,0,0,9,785000,13.573438996764546
13,30000,4,1,0,0,10,225000,12.323855681186558
7,80000,1,1,0,0,10,300000,12.611537753638338
8,20000,1,1,0,0,10,680000,13.42984807715229
8,40000,1,1,0,0,17,700000,13.458835614025542
13,120000,1,1,0,0,25,180000,12.100712129872347
16,120000,1,1,0,1,8,270000,12.506177237980511
14,97000,4,1,0,1,18,370000,12.821258284620408
6,70000,1,1,0,0,17,1100000,13.9108207377686
20,120000,1,1,0,1,10,120000,11.695247021764184
11,88000,1,1,0,1,24,430000,12.971540487669746
10,38406,1,0,0,0,18,550000,13.217673557208654
10,54350,4,0,0,0,10,320000,12.676076274775909
9,32260,4,0,0,0,18,390000,12.873902018105829
10,58231,1,0,0,0,23,550000,13.217673557208654
12,59858,4,0,0,0,18,370000,12.821258284620408
14,73350,4,0,0,0,18,190000,12.154779351142624
11,88473,1,0,0,0,23,509999,13.142164043914272
11,96987,4,0,0,0,9,450000,13.017002861746503
8,77350,1,0,1,0,19,5500000,15.520258650202699
9,61187,1,0,0,0,18,550000,13.217673557208654
15,68350,1,0,0,0,17,400000,12.89921982609012
9,81150,1,0,0,0,8,585000,13.279367126213993
5,30000,4,1,0,0,10,500000,13.122363377404328
9,30000,4,1,0,0,18,800000,13.592367006650065
15,120000,1,1,0,1,18,265000,12.487485104968359
12,180000,1,1,0,0,8,175000,12.072541252905651
17,50000,4,1,0,1,6,125000,11.736069016284437
14,80000,1,1,0,0,25,165000,12.013700752882718
13,280000,1,1,0,0,17,150000,11.918390573078392
9,90000,1,1,0,1,10,1025000,13.840203170554645
10,250000,1,1,0,1,26,1030000,13.845069360205818
12,90000,1,1,0,3,3,380000,12.84792653170257
14,110000,1,1,0,2,18,250000,12.429216196844383
24,80000,4,1,0,1,18,85000,11.350406535472453
8,35000,1,1,0,0,6,500000,13.122363377404328
6,15000,4,1,0,0,10,350000,12.765688433465597
14,52000,4,1,0,1,18,190000,12.154779351142624
15,140000,1,1,0,0,27,940000,13.753635154246187
11,60000,4,1,0,1,18,475000,13.071070083016778
6,17000,4,1,0,0,18,300000,12.611537753638338
8,70000,4,1,0,2,3,250000,12.429216196844383
23,97000,4,1,0,3,18,93000,11.440354772135393
12,125000,1,1,0,1,8,290000,12.577636201962656
14,300000,4,1,0,2,25,75000,11.225243392518447
9,120000,1,1,0,1,17,1000000,13.815510557964274
9,87000,1,1,0,0,10,550000,13.217673557208654
14,75000,1,1,0,2,6,285000,12.560244459250788
12,40000,4,1,0,1,18,229999,12.345830240069793
10,120000,1,1,0,0,8,580000,13.270783382522602
19,100000,4,1,0,3,26,175000,12.072541252905651
12,110000,1,1,0,3,18,250000,12.429216196844383
18,105700,4,1,0,0,18,70000,11.156250521031495
7,14000,4,0,0,0,18,430999,12.973861048897579
14,70000,4,1,0,0,3,80000,11.289781913656018
5,28000,4,0,0,0,18,335000,12.721885810807203
7,51000,4,0,0,0,18,350000,12.765688433465597
6,56000,4,0,0,0,18,315000,12.66032791780777
5,35000,1,1,1,0,27,1100000,13.9108207377686
19,24000,4,1,0,0,18,80000,11.289781913656018
10,64000,4,0,0,1,18,285000,12.560244459250788
15,120000,1,1,0,2,25,100000,11.512925464970229
13,37091,4,1,0,0,18,225000,12.323855681186558
7,80000,1,1,1,0,28,4500000,15.319587954740548
6,38900,4,1,0,2,18,320000,12.676076274775909
8,60000,1,1,0,2,10,1249000,14.037853789107714
16,110000,4,1,0,2,18,120000,11.695247021764184
13,100000,1,1,0,1,27,200000,12.206072645530174
8,85000,1,1,0,0,10,1151000,13.95614168770402
12,140000,1,1,0,0,25,120000,11.695247021764184
7,20000,4,1,0,0,23,220000,12.301382825334498
6,40000,1,1,0,0,17,784000,13.572164299332545
7,50000,4,1,0,0,9,500000,13.122363377404328
6,20000,4,1,0,0,10,350000,12.765688433465597
6,50000,1,1,1,0,17,1400000,14.151982794585487
10,100000,1,1,0,1,17,600000,13.304684934198283
5,9400,4,1,0,0,10,525000,13.17115354157376
7,12000,1,1,0,0,8,930000,13.742939865129438
7,14100,0,0,0,0,18,440000,12.994530005894443
8,21000,4,0,0,0,18,434999,12.983099011217604
13,28000,4,0,0,0,10,250000,12.429216196844383
7,35000,1,0,0,0,18,940000,13.753635154246187
7,31000,1,0,1,0,10,1050000,13.864300722133706
8,58000,1,0,0,0,18,825000,13.623138665316818
12,25000,4,1,0,0,18,229999,12.345830240069793
13,72000,4,0,0,0,10,375000,12.834681304952548
11,89000,1,0,0,0,18,640000,13.369223455335854
12,160000,1,0,0,0,26,800000,13.592367006650065
12,30000,4,1,0,2,8,130000,11.77528972943772
10,37555,4,0,0,0,10,300000,12.611537753638338
6,14000,4,0,0,0,18,440000,12.994530005894443
10,56600,0,0,0,0,18,595000,13.296316684527767
11,110000,1,1,0,0,17,450000,13.017002861746503
7,50000,1,1,0,0,18,690000,13.444446876573442
5,5000,4,1,0,0,18,300000,12.611537753638338
10,100000,4,1,0,1,3,170000,12.043553716032399
12,120000,1,1,0,0,26,280000,12.542544882151386
15,67580,4,1,0,1,18,220000,12.301382825334498
15,100000,4,1,0,2,10,140000,11.84939770159144
20,60000,4,1,0,0,18,45000,10.714417768752456
10,125000,1,1,0,1,8,200000,12.206072645530174
16,120000,1,1,0,1,17,325000,12.691580461311874
14,130000,1,1,0,1,10,300000,12.611537753638338
15,250000,4,1,0,1,18,120000,11.695247021764184
9,40000,1,1,0,0,17,280000,12.542544882151386
11,78000,1,0,0,0,21,225000,12.323855681186558
9,48238,4,2,1,0,8,750000,13.527828485512494
8,38365,4,0,0,0,10,535000,13.190022025878143
8,23670,1,2,0,0,17,1250000,14.038654109278484
7,49834,4,2,0,0,18,650000,13.38472764187182
11,57353,4,2,0,0,9,295000,12.594730635321957
9,68308,1,2,0,0,18,480000,13.081541382884074
9,63240,1,2,0,0,9,575000,13.262125319779487
4,1000,1,1,0,0,25,426000,12.962194625251508
9,90000,1,1,0,2,17,295000,12.594730635321957
13,100000,1,1,0,1,17,330000,12.706847933442663
15,80000,4,1,0,0,18,150000,11.918390573078392
8,90000,1,1,0,0,10,927999,13.74078593418155
21,60000,4,1,0,3,18,70000,11.156250521031495
9,55000,1,0,0,0,10,399000,12.896716695872
9,90000,1,1,0,0,18,350000,12.765688433465597
18,50000,1,1,0,1,17,125000,11.736069016284437
16,90000,4,1,0,1,10,150000,11.918390573078392
9,25000,4,1,0,0,10,250000,12.429216196844383
10,61000,1,0,0,0,10,675000,13.422467969854667
6,30000,1,1,0,0,18,950000,13.764217263576723
6,45000,0,1,0,0,18,409999,12.923909999653127
13,60000,1,1,0,0,6,225000,12.323855681186558
16,75000,4,1,0,1,9,350000,12.765688433465597
19,140000,4,1,0,2,25,51111,10.841755017213652
11,56000,1,0,0,0,3,290000,12.577636201962656
18,62000,2,0,1,1,26,310000,12.644327576461329
17,58000,1,0,0,1,10,212000,12.26434155365415
11,49000,1,0,1,1,24,900000,13.710150042306449
13,56000,1,0,0,1,3,221000,12.30591798049989
11,73000,1,0,0,0,26,675000,13.422467969854667
10,69000,1,0,0,0,9,421000,12.950388112664518
16,10000,4,1,0,0,18,350000,12.765688433465597
14,110000,0,1,0,0,10,140000,11.84939770159144
22,116000,1,1,0,1,24,90000,11.407564949312402
6,40000,1,1,0,0,9,830000,13.62918097977278
15,30000,4,1,0,0,18,180000,12.100712129872347
15,109000,1,1,0,1,18,210000,12.254862809699606
7,90000,1,1,0,0,18,700000,13.458835614025542
12,120000,1,1,0,0,25,125000,11.736069016284437
7,64916,4,1,0,0,10,530000,13.180632285528304
6,37161,1,0,0,0,8,800000,13.592367006650065
8,15000,4,1,0,0,18,580000,13.270783382522602
12,118000,1,1,1,1,1,1400000,14.151982794585487
6,50852,4,1,0,0,23,300000,12.611537753638338
8,30000,4,1,0,0,23,300000,12.611537753638338
9,77000,1,1,0,0,18,700000,13.458835614025542
12,70000,4,1,0,2,21,250000,12.429216196844383
8,120000,1,1,0,0,3,500000,13.122363377404328
15,40000,4,1,1,2,9,428000,12.966878474563934
5,33000,1,1,0,0,25,1400000,14.151982794585487
11,53500,4,1,0,2,10,219000,12.296827008798639
7,40000,1,1,0,0,18,500000,13.122363377404328
14,60000,4,1,0,0,9,409999,12.923909999653127
6,5000,4,1,0,0,25,570000,13.253391639810733
17,80000,4,1,0,2,18,160000,11.982929094215963
7,51500,1,1,0,1,18,749000,13.526494262499357
14,120000,1,1,0,2,18,300000,12.611537753638338
10,79800,1,0,0,0,8,550000,13.217673557208654
9,97000,1,0,0,1,8,550000,13.217673557208654
5,6590,1,0,0,0,8,1250000,14.038654109278484
7,49957,1,0,0,0,8,700000,13.458835614025542
7,43235,1,0,0,0,8,600000,13.304684934198283
6,50699,1,0,0,0,8,925000,13.737549016494562
8,126000,1,0,1,0,8,1800000,14.403297222866392
9,140730,1,0,0,1,8,459999,13.038979594549872
9,46000,4,1,0,0,10,565000,13.244581010128577
11,80000,4,1,0,2,10,170000,12.043553716032399
23,256000,1,0,0,0,26,150000,11.918390573078392
16,120000,1,1,0,0,17,295000,12.594730635321957
6,40000,1,1,0,0,10,819999,13.617058399727497
5,40000,1,1,0,0,10,819999,13.617058399727497
9,40000,4,1,0,0,18,320000,12.676076274775909
9,135000,1,1,0,1,8,550000,13.217673557208654
9,50000,1,1,0,0,17,550000,13.217673557208654
7,98000,1,1,0,0,27,590000,13.287877815881902
7,50000,1,1,0,0,9,950000,13.764217263576723
7,30000,1,1,0,0,9,1000000,13.815510557964274
11,120000,1,1,0,0,21,500000,13.122363377404328
7,70000,1,1,0,0,6,450000,13.017002861746503
7,35000,1,1,0,0,18,720000,13.487006490992238
9,70000,1,1,0,1,18,390000,12.873902018105829
10,35000,1,1,0,0,17,500000,13.122363377404328
8,70000,4,1,1,1,26,2500000,14.73180128983843
7,50000,1,1,0,0,10,780000,13.567049198665774
9,90000,1,1,0,1,18,484999,13.091902108061824
12,90000,1,1,0,1,27,420000,12.948009990259552
9,70000,1,1,0,0,17,1225000,14.018451401960965
9,50000,1,1,0,1,25,350000,12.765688433465597
9,120000,1,1,0,2,17,350000,12.765688433465597
13,230000,1,1,0,0,26,800000,13.592367006650065
20,70000,4,1,1,1,10,125000,11.736069016284437
14,100000,1,1,0,2,25,75000,11.225243392518447
6,15000,4,1,0,0,17,509999,13.142164043914272
10,80000,1,1,0,2,25,215000,12.2783933071098
10,101000,1,0,0,0,18,480000,13.081541382884074
8,55000,1,0,0,0,18,630000,13.353475098367715
17,115000,4,0,0,1,9,190000,12.154779351142624
9,100000,1,0,0,0,18,500000,13.122363377404328
10,52000,1,0,0,1,27,850000,13.652991628466498
13,105000,1,0,0,0,18,350000,12.765688433465597
11,170000,1,0,0,0,23,425000,12.959844447906553
9,105000,1,0,0,0,18,495000,13.112313041550827
7,60000,1,1,0,1,18,890000,13.698976741708323
6,25000,1,1,1,1,10,1100000,13.9108207377686
10,218000,1,1,0,1,17,650000,13.38472764187182
15,58000,4,1,0,2,8,233000,12.358793732547838
9,110000,1,1,0,1,25,300000,12.611537753638338
4,1000,4,1,0,0,9,614000,13.327750207129279
14,100000,4,1,0,1,10,250000,12.429216196844383
14,110000,4,1,0,1,10,250000,12.429216196844383
13,40000,4,1,0,0,18,200000,12.206072645530174
11,52000,4,1,0,0,18,290000,12.577636201962656
11,80000,4,1,0,1,18,320000,12.676076274775909
18,52000,4,1,0,1,10,145000,11.884489021402711
19,124000,4,1,0,1,18,100000,11.512925464970229
14,210000,1,1,0,1,6,130000,11.77528972943772
18,66000,4,1,1,1,10,145000,11.884489021402711
16,120000,4,1,0,2,18,110000,11.608235644774552
5,40000,1,1,0,0,18,680000,13.42984807715229
20,90000,4,1,0,1,18,37500,10.532096211958502
13,120000,1,1,0,1,18,200000,12.206072645530174
5,15000,1,1,0,0,18,1000000,13.815510557964274
5,10000,1,1,1,0,8,2800000,14.845129975145433
9,170000,1,1,0,0,18,470000,13.060487973686241
7,20000,4,1,0,0,18,415000,12.936033799212835
10,82000,1,1,0,0,21,500000,13.122363377404328
11,60000,4,1,0,1,3,150000,11.918390573078392
19,50000,4,1,0,1,18,95000,11.461632170582678
12,70000,1,1,0,0,18,400000,12.89921982609012
16,66782,4,1,0,1,18,114999,11.652678711655406
18,130000,4,1,0,0,18,75000,11.225243392518447
11,120000,1,1,0,0,10,500000,13.122363377404328
10,75000,4,1,0,1,18,195000,12.180754837545884
9,40000,4,1,0,0,18,155000,11.951180395901384
24,90000,4,1,0,1,18,65000,11.082142548877775
19,150000,4,1,0,2,9,65000,11.082142548877775
9,60000,4,1,0,1,25,190000,12.154779351142624
12,112198,1,1,0,1,17,200000,12.206072645530174
14,60000,4,1,0,1,25,160000,11.982929094215963
14,130000,1,1,0,1,25,150000,11.918390573078392
9,175000,1,1,0,2,8,530000,13.180632285528304
9,120000,1,1,0,0,17,750000,13.527828485512494
12,90000,1,1,0,1,18,225000,12.323855681186558
12,170000,1,1,0,0,26,600000,13.304684934198283
10,80000,1,1,0,1,10,409999,12.923909999653127
10,80000,1,1,0,1,10,409999,12.923909999653127
15,83000,4,1,0,1,18,110000,11.608235644774552
8,90000,1,1,0,0,10,865000,13.670484785914017
8,40000,4,1,0,0,23,225000,12.323855681186558
